ID,reviews
2168,"I ordered the Thai pad see ew, Vietnamese spring rolls, and Malaysian roti planta! The Thai and Malaysian dish were delicious, I highly recommend the roti! It is extremely flavorful and definitely a warm, comfort food. "
2169,"We also ordered a bubble tea, and sadly I was right, the drink was no good. The boba tasted like nothing and the drink tasted watered down. (General rule: avoid places that call ""boba"" ""bubble tea""..)"
2170,"Overall, the servers were very friendly and started conversations with us!"
2171,"This place is great! Food is served on paper plates and it's authentic, delicious and affordable. I had-"
2172,-roti canai: this was so delicious and I really loved the dipping sauce. The roti itself was super flakey and delicious 
2173,-rendang lasi lemak (chicken)- I was hoping the chicken would be more tender but the flavor was great! 
2174,-mee goreng- great Smokey flavor with a slight hint of sweetness 
2175,Highly recommend!
2176,It was a hot 85 degree afternoon in the East Village when I had a sudden craving for sticky mango rice.  As you know there are a gazillion food choices per square foot in New York so I was so happy to hit the sticky rice jackpot as we strolled on the corner of 2nd Avenue and 11th.  Great place to rest your tired feet and hide from the sun. We ordered:
2177,"Rendang Nasi Lemak Beef ($14): fragrant coconut jasmine rice, super tasty rendang curry with a kick, hard boiled egg and melt-in-your-mouth tender beef."
2178,Pad See Eew Chicken (lunch special $11): stir fried wide noodle with egg and broccoli. Equally delicious and really enjoyed the crispy spring roll on the side.
2179,Mango Sticky Rice ($7): Mango is so sweet and perfect with the creamy and coconutty milk on top of that warm sticky rice. Craving satisfied!!!!
2180,LoveMama is a great find in the East village if you're craving home-cooked Malaysian cuisine.  Met the husband and wife owners who run the show from order taking to cooking to bill check. Support small business!
2181,"This place is an absolute hole in the wall. You eat on paper plates with plastic utensils. The food is great and relatively cheap though, so you can't go wrong with that. "
2182,"I found it very interesting that their menu features three different cuisines, but honestly they pull it off well with authenticity as well. I respect that. "
2183,Will I be back? Yea definitely if the drunchies hit when I'm in the neighborhood.
2184,"Everytime I come back to New York I have to stop by one of my favorite Asian restaurant. LOVEMAMA. Sad to hear he is retiring soon but I'm going to buy this place from him haha. Shrimp Laksa, Mee Goreng, and Beef Rendang always on point. I can not complaint."
2185,"This is my second time coming to this spot, and man it did not disappoint. The owner is super nice and always talking with the customers. I came with a party of 5 so we ordered a good amount of dishes. All of our plates are clean because of how good the food was. I definitely recommend anyone visiting New York try this spot you will not be disappointed."
2186,"Too many good things to say, no idea where to start!"
2187,"My family visited Love Mama on a Sunday evening and was greeted to our table right away. We were helped by a number of different people, all of whom were very friendly and welcoming. We felt a little shy because we were only having a light dinner but they didn't let that affect their customer service with us. "
2188,"We ordered family style at got the Pad See Eew, Pad Kee Mao, Mixed Seafood Curry Lakesa, and Mee Goreng. I was most excited for the Mee Goreng because I've only ever had the instant Indomie ones (which I still love) and I was not disappointed! It's amazing how much better it tastes when hot out the kitchen. The other dishes were also super flavorful and tasty, as hoped. "
2189,I'm not a huge fan of everything being served with disposable dishes and utensils but that's super minor. The delicious food and very warm service makes it all worth it. :)
2190,"this place is so authentic, so delicious. absolutely love and will 110% be returning. "
2191,"the peanut dumplings .. I don't even like dumplings, but I couldn't stop myself from eating the majority of this plate. the plate was topped with the most delicious peanut sauce that almost had me licking the plate!! "
2192,"the beef rendang had huge chunks of beef that were so good! so tasteful with a good balance of vegetables, rice, and half an egg. "
2193,"the pad see ew was amazing -- the noodle was so soft, the meat was so tasty. incredible. "
2194,"however, the hot and sour soup wasn't as flavorful as I usually expect from this type of dish. of the plates we ordered, this was my least favorite."
2195,This place has been on my restaurants list for weeks and I've been meaning to dine in for quite some time. I have to say I'm honestly shocked by the 4.5 stars average rating. 
2196,"I came here with a party of 4 and we ordered a ton of food to share (family style). None of the food was bad per say, but it just wasn't anything special or exciting. Most of the dishes surprisingly lacked flavor and spice  - they were pretty boring and plain. Probably the most memorable was the Pad Thai, but even that wasn't exceptional. It just tasted like any ordinary pad thai dish that you could get anywhere. "
2197,"The service also wasn't great. Again, the servers weren't rude or disrespectful or anything, but they weren't extra friendly or welcoming or anything like that."
2198,"If you're craving some really good, some spicy Asian food, LoveMama has all Thai, Vietnamese, and Malaysian. Definitely satisfied various Asian cravings all in one sitting! Service was super speedy and very neighborly. Felt at home. Thank you LoveMama. Will definitely be back."
2199,Free Delivery
2200,$0
2201, min
2202,45-55
2203, mins
2204,"Great eatery for variety of Asian food! The Tom Yum soup was amazing, as well as the pad see ew noodle chicken dish- you definitely need to try it !!!!! Owner is genuinely wanting to serve great food to his customers! We absolutely recommend!"
2205,"Found this restaurant after watching a movie at the AMC nearby. It is an Asian fusion of Vietnamese, Malaysian, and Thai so there are a couple of options to choose from. We were seated immediately outside so not sure what the inside looks like. We ordered the roti canai planta, pad see eew, and the rendang nasi lemak. For drinks, we also ordered the Vietnamese coffee and the fresh coconut juice. "
