ID,reviews
799,The atmosphere of the establishment is unique and worth a visit.
800,"We were not expecting much from here except an overpriced tourist trap, however we were pleasantly surprised by the quality of the food and service. Our waitress was amazing. We order the calamari appetizer, the fish and chips, and the broiled shrimp and scallops. The sauce and texture of the shrimp and scallops dish was great. The calamari was great. Fish and chips was also good."
801,Best idea ever. 
802,"Made a reservation, so it was quick and efficient to be seated. "
803,They have an electronic messaging system that texts you when your table is ready.
804,"The quality of the food is great, always fresh!"
805,Free Delivery
806,$0
807, min
808,30-40
809, mins
810,"We've been to Boston many times, we live just outside the City, but have never stopped in to eat here. We were not disappointed. We arrived around 5pm with no reservations and timed it just right, a nice table for two outside with no wait. It was a busy Saturday but our server John arrived shortly after we were seated. "
811,"The menu is either paperless or traditional paper. We started with the fried calamari which was done just right, not too chewy and not too overcooked. We ordered a bottle of Pinot Grigio, Tavistock Reserve, which was very nice.  We had swordfish for dinner, one blackened and one baked with garlic breadcrumbs. Both cooked just right. We ended the night with peppermint pie and cappuccino. "
812," Great experience, friendly servers, great food, nice vibe and location."
813,"I enjoyed the precise amount of service at Atlantic. My server, Sud, introduced himself and gave me ample time to look at the extensive menu. He was super helpful in explaining the three different types of oysters and recommending the Nantucket scallops. Given his enthusiastic manner, I took his recommendation and was not disappointed."
814,The scallops were perfectly seared with not too much oil on them. Their sweetness was very present and made the whole entree very enjoyable.
815,The Kumomoto oysters were packed with fresh ocean flavors despite their small size. The manager (I believe) stopped by my table to ask how I liked them and informed me that they just received their oyster shipment. 
816,"This place got packed quickly so I'm glad they were able to accommodate me for a table of one. The staff here are courteous and well trained at their job. Hefty price for a lunch, but I definitely got what I paid for."
817,Thank you for sharing wonderful comments about your experience. We will be sure to share your kind words with Sud. We hope to have you back again soon for another great experience!
818,"Stopped by for a Saturday lunch with 2 friends - the place was packed but fortunately we had reservations, so we didn't have to wait to get seated. Unfortunately, that was perhaps the fastest part of the meal, since service was extremely slow at every step - flagging down a server, ordering, getting our food, paying the cheque, etc."
819,"We started with an order of oysters (3 each of the Caribou and Ninigret Nectar) which were good - generally fresh and tasty. For our entrees we had the lobster roll, Fisherman's Pasta, and Lobster Fra Diavolo. Overall, not bad - the pastas were cooked nicely, and the lobster in particular was quite flavourful. That being said, while everything was certainly fine, price point was definitely on the high end, and between the quality of the food and the average portion size, I do think our meal was considerably pricier than it warranted."
820,I will note that their brunch menu seems quite promising though - so I may be back to try that out :)
821,"Everything here is excellent, but the true gem of this restaurant was our server, Glenn!!! He was attentive, funny, made excellent recommendations for both food and drinks, and never rushed us. "
822,One thing you have to get is their clam chowder- it's award winning for a reason. Truly one of the best in Boston. Other favorites were the fish and chips and the seafood arribiata pasta. 
823,"For dessert, the crème brûlée was a hit."
824,We are so grateful for your 5-star review. Thanks for sharing your rating with us!
825,"We came here late afternoon for lunch. We didn't have reservations and were able to be seated but seeing how popular this place is, I would recommend making reservations just to be on the safe side. My fiancé and I were really jonesing for some clam chowder especially on a cold day like today. We got the New England Clam Chowder in bread bowls. It was delicious! Extremely yummy, hit the spot."
826,Best dinner in Boston! Everything was delicious I wish I had a bigger stomach to consume all the yummy goodness. 
